sample_date,site_id,constituent,conc
1994-12-13,BQ1,nh4_n_avg,NA
1994-12-13,BQ1,no3_n_avg,109
1994-12-13,BQ1,mg_avg,3.11
1994-12-13,BQ1,k_avg,1.0457142857142858
1994-12-20,BQ1,ca_avg,5.6866666666666665
1994-12-20,BQ1,nh4_n_avg,NA
1994-12-20,BQ1,no3_n_avg,109
1994-12-20,BQ1,mg_avg,3.0616666666666665
1994-12-20,BQ1,k_avg,1.0116666666666667
1994-12-27,BQ1,ca_avg,5.688
1994-12-27,BQ1,nh4_n_avg,NA
1994-12-27,BQ1,no3_n_avg,109
1994-12-27,BQ1,mg_avg,3.036
1994-12-27,BQ1,k_avg,1.008
1986-05-20,BQ2,ca_avg,4.9
1986-05-20,BQ2,nh4_n_avg,NA
1986-05-20,BQ2,no3_n_avg,208.66666666666666
1986-05-20,BQ2,mg_avg,3.0033333333333334
1986-05-20,BQ2,k_avg,0.79
1986-05-27,BQ2,ca_avg,4.9
1986-05-27,BQ2,nh4_n_avg,NA
1986-05-27,BQ2,no3_n_avg,208.66666666666666
1986-05-27,BQ2,mg_avg,3.0033333333333334
1986-05-27,BQ2,k_avg,0.79
1986-06-03,BQ2,ca_avg,4.9
1986-06-03,BQ2,nh4_n_avg,NA
1986-06-03,BQ2,no3_n_avg,208.66666666666666
1986-06-03,BQ2,mg_avg,3.0033333333333334
1986-06-03,BQ2,k_avg,0.79
1986-10-21,BQ2,ca_avg,4.946
1986-10-21,BQ2,nh4_n_avg,22.6
1986-10-21,BQ2,no3_n_avg,206.6
1986-10-21,BQ2,mg_avg,2.43
1986-10-21,BQ2,k_avg,0.716
1986-10-28,BQ2,ca_avg,4.655
1986-10-28,BQ2,nh4_n_avg,22.6
1986-10-28,BQ2,no3_n_avg,241.16666666666666
1986-10-28,BQ2,mg_avg,2.243333333333333
1986-10-28,BQ2,k_avg,0.75
1986-11-04,BQ2,ca_avg,4.685714285714286
1986-11-04,BQ2,nh4_n_avg,20.833333333333332
1986-11-04,BQ2,no3_n_avg,244.14285714285714
1986-11-04,BQ2,mg_avg,2.2742857142857145
1986-11-04,BQ2,k_avg,0.74
1986-11-10,BQ2,ca_avg,4.7075000000000005
1986-11-10,BQ2,nh4_n_avg,19.428571428571427
1986-11-10,BQ2,no3_n_avg,244.75
1986-11-10,BQ2,mg_avg,2.325
1986-11-10,BQ2,k_avg,0.73125
1986-11-18,BQ2,ca_avg,4.716666666666667
1986-11-18,BQ2,nh4_n_avg,18.25
1986-11-18,BQ2,no3_n_avg,244.22222222222223
1986-11-18,BQ2,mg_avg,2.36
1986-11-18,BQ2,k_avg,0.7233333333333334
1986-11-25,BQ2,ca_avg,4.72
1986-11-25,BQ2,nh4_n_avg,20
1986-11-25,BQ2,no3_n_avg,238.77777777777777
1986-11-25,BQ2,mg_avg,2.3966666666666665
1986-11-25,BQ2,k_avg,0.7111111111111111
1986-12-02,BQ2,ca_avg,4.702222222222223
1986-12-02,BQ2,nh4_n_avg,18.25
1986-12-02,BQ2,no3_n_avg,256
1986-12-02,BQ2,mg_avg,2.418888888888889
1986-12-02,BQ2,k_avg,0.7011111111111111
1986-12-09,BQ2,ca_avg,4.648888888888889
1986-12-09,BQ2,nh4_n_avg,20.125
1986-12-09,BQ2,no3_n_avg,277.6666666666667
1986-12-09,BQ2,mg_avg,2.428888888888889
1986-12-09,BQ2,k_avg,0.7011111111111111
1986-12-16,BQ2,ca_avg,4.694444444444445
1986-12-16,BQ2,nh4_n_avg,18.125
1986-12-16,BQ2,no3_n_avg,269.77777777777777
1986-12-16,BQ2,mg_avg,2.4844444444444442
1986-12-16,BQ2,k_avg,0.6877777777777778
1986-12-23,BQ2,ca_avg,4.742222222222222
1986-12-23,BQ2,nh4_n_avg,17.25
1986-12-23,BQ2,no3_n_avg,268.1111111111111
1986-12-23,BQ2,mg_avg,2.5211111111111113
1986-12-23,BQ2,k_avg,0.6922222222222223
1986-12-30,BQ2,ca_avg,4.968888888888889
1986-12-30,BQ2,nh4_n_avg,17.88888888888889
1986-12-30,BQ2,no3_n_avg,247.88888888888889
1986-12-30,BQ2,mg_avg,2.678888888888889
1986-12-30,BQ2,k_avg,0.66
1987-01-05,BQ2,ca_avg,4.966666666666667
1987-01-05,BQ2,nh4_n_avg,19.444444444444443
1987-01-05,BQ2,no3_n_avg,242.11111111111111
1987-01-05,BQ2,mg_avg,2.7022222222222223
1987-01-05,BQ2,k_avg,0.6577777777777778
1987-01-13,BQ2,ca_avg,4.985555555555556
1987-01-13,BQ2,nh4_n_avg,21.22222222222222
1987-01-13,BQ2,no3_n_avg,238
1987-01-13,BQ2,mg_avg,2.703333333333333
1987-01-13,BQ2,k_avg,0.6622222222222223
1987-01-20,BQ2,ca_avg,4.943333333333333
1987-01-20,BQ2,nh4_n_avg,20.88888888888889
1987-01-20,BQ2,no3_n_avg,234.44444444444446
1987-01-20,BQ2,mg_avg,2.7155555555555555
1987-01-20,BQ2,k_avg,0.67
1987-01-27,BQ2,ca_avg,4.942222222222222
1987-01-27,BQ2,nh4_n_avg,20.625
1987-01-27,BQ2,no3_n_avg,237.66666666666666
1987-01-27,BQ2,mg_avg,2.7155555555555555
1987-01-27,BQ2,k_avg,0.6777777777777778
1987-02-03,BQ2,ca_avg,4.982222222222222
1987-02-03,BQ2,nh4_n_avg,19.125
1987-02-03,BQ2,no3_n_avg,242.125
1987-02-03,BQ2,mg_avg,2.7333333333333334
1987-02-03,BQ2,k_avg,0.6866666666666666
1987-02-10,BQ2,ca_avg,5.047777777777778
1987-02-10,BQ2,nh4_n_avg,16.875
1987-02-10,BQ2,no3_n_avg,229
1987-02-10,BQ2,mg_avg,2.7444444444444445
1987-02-10,BQ2,k_avg,0.6933333333333334
1987-02-17,BQ2,ca_avg,5.042222222222223
1987-02-17,BQ2,nh4_n_avg,15.375
1987-02-17,BQ2,no3_n_avg,225.25
1987-02-17,BQ2,mg_avg,2.732222222222222
1987-02-17,BQ2,k_avg,0.7311111111111112
1987-02-24,BQ2,ca_avg,4.924444444444444
1987-02-24,BQ2,nh4_n_avg,14
1987-02-24,BQ2,no3_n_avg,219.625
1987-02-24,BQ2,mg_avg,2.658888888888889
1987-02-24,BQ2,k_avg,0.76
1987-03-03,BQ2,ca_avg,4.914444444444444
1987-03-03,BQ2,nh4_n_avg,12.25
1987-03-03,BQ2,no3_n_avg,217
1987-03-03,BQ2,mg_avg,2.6366666666666667
1987-03-03,BQ2,k_avg,0.79
1987-03-10,BQ2,ca_avg,4.955555555555556
1987-03-10,BQ2,nh4_n_avg,10.375
1987-03-10,BQ2,no3_n_avg,217.125
1987-03-10,BQ2,mg_avg,2.651111111111111
1987-03-10,BQ2,k_avg,0.82
1987-03-18,BQ2,ca_avg,4.8277777777777775
1987-03-18,BQ2,nh4_n_avg,8.875
1987-03-18,BQ2,no3_n_avg,227.125
1987-03-18,BQ2,mg_avg,2.5244444444444443
1987-03-18,BQ2,k_avg,0.8611111111111112
1987-03-24,BQ2,ca_avg,4.902222222222222
1987-03-24,BQ2,nh4_n_avg,9.125
1987-03-24,BQ2,no3_n_avg,233.25
1987-03-24,BQ2,mg_avg,2.5077777777777777
1987-03-24,BQ2,k_avg,0.8877777777777778
1987-03-31,BQ2,ca_avg,4.886666666666667
1987-03-31,BQ2,nh4_n_avg,10.444444444444445
1987-03-31,BQ2,no3_n_avg,240.5
1987-03-31,BQ2,mg_avg,2.4955555555555557
1987-03-31,BQ2,k_avg,0.9155555555555556
1987-04-07,BQ2,ca_avg,4.93
1987-04-07,BQ2,nh4_n_avg,10.333333333333334
1987-04-07,BQ2,no3_n_avg,239.55555555555554
1987-04-07,BQ2,mg_avg,2.4544444444444444
1987-04-07,BQ2,k_avg,0.9311111111111111
1987-04-14,BQ2,ca_avg,4.8277777777777775
1987-04-14,BQ2,nh4_n_avg,20.22222222222222
1987-04-14,BQ2,no3_n_avg,244
1987-04-14,BQ2,mg_avg,2.3633333333333333
1987-04-14,BQ2,k_avg,0.9533333333333334
1987-04-21,BQ2,ca_avg,4.66
1987-04-21,BQ2,nh4_n_avg,29.666666666666664
1987-04-21,BQ2,no3_n_avg,248.57142857142858
1987-04-21,BQ2,mg_avg,2.271111111111111
1987-04-21,BQ2,k_avg,0.9577777777777778
1987-04-28,BQ2,ca_avg,4.682222222222222
1987-04-28,BQ2,nh4_n_avg,39
1987-04-28,BQ2,no3_n_avg,259.85714285714283
1987-04-28,BQ2,mg_avg,2.29
1987-04-28,BQ2,k_avg,0.9455555555555556
1987-05-05,BQ2,ca_avg,4.665555555555556
1987-05-05,BQ2,nh4_n_avg,47.111111111111114
1987-05-05,BQ2,no3_n_avg,264.85714285714283
1987-05-05,BQ2,mg_avg,2.296666666666667
1987-05-05,BQ2,k_avg,0.9433333333333334
1987-05-12,BQ2,ca_avg,4.64
1987-05-12,BQ2,nh4_n_avg,56.44444444444444
1987-05-12,BQ2,no3_n_avg,253.57142857142858
1987-05-12,BQ2,mg_avg,2.28
1987-05-12,BQ2,k_avg,0.9311111111111111
1987-05-19,BQ2,ca_avg,4.753333333333334
1987-05-19,BQ2,nh4_n_avg,65
1987-05-19,BQ2,no3_n_avg,248.14285714285714
1987-05-19,BQ2,mg_avg,2.3666666666666667
1987-05-19,BQ2,k_avg,0.9055555555555556
1987-05-26,BQ2,ca_avg,4.666666666666667
1987-05-26,BQ2,nh4_n_avg,74.44444444444444
1987-05-26,BQ2,no3_n_avg,245
1987-05-26,BQ2,mg_avg,2.32
1987-05-26,BQ2,k_avg,0.8888888888888888
1987-06-02,BQ2,ca_avg,4.656666666666666
1987-06-02,BQ2,nh4_n_avg,81.55555555555556
1987-06-02,BQ2,no3_n_avg,242.42857142857142
1987-06-02,BQ2,mg_avg,2.3133333333333335
1987-06-02,BQ2,k_avg,0.8733333333333333
1987-06-09,BQ2,ca_avg,4.588888888888889
1987-06-09,BQ2,nh4_n_avg,91.44444444444444
1987-06-09,BQ2,no3_n_avg,245
1987-06-09,BQ2,mg_avg,2.3066666666666666
1987-06-09,BQ2,k_avg,0.8644444444444445
1987-06-16,BQ2,ca_avg,4.697777777777778
1987-06-16,BQ2,nh4_n_avg,83.66666666666667
1987-06-16,BQ2,no3_n_avg,241.375
1987-06-16,BQ2,mg_avg,2.3766666666666665
1987-06-16,BQ2,k_avg,0.8511111111111112
1987-06-23,BQ2,ca_avg,4.833333333333333
1987-06-23,BQ2,nh4_n_avg,76.66666666666667
1987-06-23,BQ2,no3_n_avg,246.33333333333334
1987-06-23,BQ2,mg_avg,2.4566666666666666
1987-06-23,BQ2,k_avg,0.8344444444444444
1987-06-30,BQ2,ca_avg,4.915555555555556
1987-06-30,BQ2,nh4_n_avg,70.66666666666667
1987-06-30,BQ2,no3_n_avg,232.77777777777777
1987-06-30,BQ2,mg_avg,2.49
1987-06-30,BQ2,k_avg,0.8188888888888889
1987-07-07,BQ2,ca_avg,4.9366666666666665
1987-07-07,BQ2,nh4_n_avg,64.44444444444444
1987-07-07,BQ2,no3_n_avg,230.22222222222223
1987-07-07,BQ2,mg_avg,2.4966666666666666
1987-07-07,BQ2,k_avg,0.8144444444444444
1987-07-14,BQ2,ca_avg,4.976666666666667
1987-07-14,BQ2,nh4_n_avg,58.66666666666667
1987-07-14,BQ2,no3_n_avg,234.77777777777777
1987-07-14,BQ2,mg_avg,2.5166666666666666
1987-07-14,BQ2,k_avg,0.8155555555555556
1987-07-21,BQ2,ca_avg,4.976666666666667
1987-07-21,BQ2,nh4_n_avg,51.666666666666664
1987-07-21,BQ2,no3_n_avg,225.11111111111111
1987-07-21,BQ2,mg_avg,2.5522222222222224
1987-07-21,BQ2,k_avg,0.8177777777777777
1987-07-28,BQ2,ca_avg,5.045555555555556
1987-07-28,BQ2,nh4_n_avg,43.55555555555556
1987-07-28,BQ2,no3_n_avg,210.22222222222223
1987-07-28,BQ2,mg_avg,2.586666666666667
1987-07-28,BQ2,k_avg,0.8166666666666667
1987-08-04,BQ2,ca_avg,5.025555555555556
1987-08-04,BQ2,nh4_n_avg,36.55555555555556
1987-08-04,BQ2,no3_n_avg,208.11111111111111
1987-08-04,BQ2,mg_avg,2.5733333333333333
1987-08-04,BQ2,k_avg,0.8233333333333334
1987-08-11,BQ2,ca_avg,5.028888888888889
1987-08-11,BQ2,nh4_n_avg,27.555555555555557
1987-08-11,BQ2,no3_n_avg,201.88888888888889
1987-08-11,BQ2,mg_avg,2.6055555555555556
1987-08-11,BQ2,k_avg,0.8255555555555556
1987-08-18,BQ2,ca_avg,4.997777777777777
1987-08-18,BQ2,nh4_n_avg,26.444444444444443
1987-08-18,BQ2,no3_n_avg,200.22222222222223
1987-08-18,BQ2,mg_avg,2.591111111111111
1987-08-18,BQ2,k_avg,0.8244444444444444
1987-08-25,BQ2,ca_avg,5.014444444444444
1987-08-25,BQ2,nh4_n_avg,24
1987-08-25,BQ2,no3_n_avg,199.44444444444446
1987-08-25,BQ2,mg_avg,2.61
1987-08-25,BQ2,k_avg,0.8188888888888889
1987-09-01,BQ2,ca_avg,5
1987-09-01,BQ2,nh4_n_avg,21.333333333333332
1987-09-01,BQ2,no3_n_avg,214.88888888888889
1987-09-01,BQ2,mg_avg,2.6133333333333333
1987-09-01,BQ2,k_avg,0.8266666666666667
1987-09-08,BQ2,ca_avg,3.783846153846154
1987-09-08,BQ2,nh4_n_avg,31.615384615384617
1987-09-08,BQ2,no3_n_avg,227
1987-09-08,BQ2,mg_avg,1.926923076923077
1987-09-08,BQ2,k_avg,0.8584615384615385
1987-09-15,BQ2,ca_avg,3.766923076923077
1987-09-15,BQ2,nh4_n_avg,29.615384615384617
1987-09-15,BQ2,no3_n_avg,228.46153846153845
1987-09-15,BQ2,mg_avg,1.9153846153846155
1987-09-15,BQ2,k_avg,0.8592307692307692
1987-09-22,BQ2,ca_avg,3.7807692307692307
1987-09-22,BQ2,nh4_n_avg,28.384615384615383
1987-09-22,BQ2,no3_n_avg,228.76923076923077
1987-09-22,BQ2,mg_avg,1.9046153846153846
1987-09-22,BQ2,k_avg,0.8546153846153847
1987-09-29,BQ2,ca_avg,3.7876923076923075
1987-09-29,BQ2,nh4_n_avg,27.307692307692307
1987-09-29,BQ2,no3_n_avg,233.92307692307693
1987-09-29,BQ2,mg_avg,1.92
1987-09-29,BQ2,k_avg,0.8523076923076923
1987-10-05,BQ2,ca_avg,3.7984615384615386
1987-10-05,BQ2,nh4_n_avg,26.153846153846153
1987-10-05,BQ2,no3_n_avg,231.6153846153846
1987-10-05,BQ2,mg_avg,1.9076923076923078
1987-10-05,BQ2,k_avg,0.8561538461538462
1987-10-05,BQ2,ca_avg,3.7984615384615386
1987-10-05,BQ2,nh4_n_avg,26.153846153846153
1987-10-05,BQ2,no3_n_avg,231.6153846153846
1987-10-05,BQ2,mg_avg,1.9076923076923078
1987-10-05,BQ2,k_avg,0.8561538461538462
1987-10-05,BQ2,ca_avg,3.7984615384615386
1987-10-05,BQ2,nh4_n_avg,26.153846153846153
1987-10-05,BQ2,no3_n_avg,231.6153846153846
1987-10-05,BQ2,mg_avg,1.9076923076923078
1987-10-05,BQ2,k_avg,0.8561538461538462
1987-10-05,BQ2,ca_avg,3.7984615384615386
1987-10-05,BQ2,nh4_n_avg,26.153846153846153
1987-10-05,BQ2,no3_n_avg,231.6153846153846
1987-10-05,BQ2,mg_avg,1.9076923076923078
1987-10-05,BQ2,k_avg,0.8561538461538462
1987-10-06,BQ2,ca_avg,3.7984615384615386
1987-10-06,BQ2,nh4_n_avg,26.153846153846153
1987-10-06,BQ2,no3_n_avg,231.6153846153846
1987-10-06,BQ2,mg_avg,1.9076923076923078
1987-10-06,BQ2,k_avg,0.8561538461538462
1987-10-13,BQ2,ca_avg,3.833076923076923
1987-10-13,BQ2,nh4_n_avg,27.076923076923077
1987-10-13,BQ2,no3_n_avg,232.07692307692307
1987-10-13,BQ2,mg_avg,1.906153846153846
1987-10-13,BQ2,k_avg,0.8630769230769231
1987-10-22,BQ2,ca_avg,3.7466666666666666
1987-10-22,BQ2,nh4_n_avg,28
1987-10-22,BQ2,no3_n_avg,234.66666666666669
1987-10-22,BQ2,mg_avg,1.8575
1987-10-22,BQ2,k_avg,0.8675
1987-10-29,BQ2,ca_avg,3.633076923076923
1987-10-29,BQ2,nh4_n_avg,26.769230769230766
1987-10-29,BQ2,no3_n_avg,226.76923076923077
1987-10-29,BQ2,mg_avg,1.7707692307692307
1987-10-29,BQ2,k_avg,0.8838461538461538
1987-11-05,BQ2,ca_avg,3.6223076923076922
1987-11-05,BQ2,nh4_n_avg,26.230769230769234
1987-11-05,BQ2,no3_n_avg,213.53846153846155
1987-11-05,BQ2,mg_avg,1.7561538461538462
1987-11-05,BQ2,k_avg,0.8815384615384616
1987-11-12,BQ2,ca_avg,4.306
1987-11-12,BQ2,nh4_n_avg,14.3
1987-11-12,BQ2,no3_n_avg,195.2
1987-11-12,BQ2,mg_avg,2.1229999999999998
1987-11-12,BQ2,k_avg,0.8320000000000001
1987-11-24,BQ2,ca_avg,4.24
1987-11-24,BQ2,nh4_n_avg,13.5
1987-11-24,BQ2,no3_n_avg,198.625
1987-11-24,BQ2,mg_avg,2.066
1987-11-24,BQ2,k_avg,0.831
1987-11-25,BQ2,ca_avg,4.24
1987-11-25,BQ2,nh4_n_avg,13.5
1987-11-25,BQ2,no3_n_avg,198.625
1987-11-25,BQ2,mg_avg,2.066
1987-11-25,BQ2,k_avg,0.831
1987-12-01,BQ2,ca_avg,4.239
1987-12-01,BQ2,nh4_n_avg,14.7
1987-12-01,BQ2,no3_n_avg,209.25
1987-12-01,BQ2,mg_avg,2.055
1987-12-01,BQ2,k_avg,0.831
1987-12-07,BQ2,ca_avg,4.255
1987-12-07,BQ2,nh4_n_avg,15.8
1987-12-07,BQ2,no3_n_avg,219
1987-12-07,BQ2,mg_avg,2.081
1987-12-07,BQ2,k_avg,0.819
1987-12-08,BQ2,ca_avg,4.255
1987-12-08,BQ2,nh4_n_avg,15.8
1987-12-08,BQ2,no3_n_avg,219
1987-12-08,BQ2,mg_avg,2.081
1987-12-08,BQ2,k_avg,0.819
1987-12-15,BQ2,ca_avg,4.232
1987-12-15,BQ2,nh4_n_avg,14.2
1987-12-15,BQ2,no3_n_avg,223.125
1987-12-15,BQ2,mg_avg,2.064
1987-12-15,BQ2,k_avg,0.807
1987-12-22,BQ2,ca_avg,4.327272727272727
1987-12-22,BQ2,nh4_n_avg,14.545454545454545
1987-12-22,BQ2,no3_n_avg,222.88888888888889
1987-12-22,BQ2,mg_avg,2.1136363636363638
1987-12-22,BQ2,k_avg,0.8009090909090909
1987-12-29,BQ2,ca_avg,4.243888888888889
1987-12-29,BQ2,nh4_n_avg,17.38888888888889
1987-12-29,BQ2,no3_n_avg,255.35714285714286
1987-12-29,BQ2,mg_avg,2.0188888888888887
1987-12-29,BQ2,k_avg,0.8561111111111112
1988-01-05,BQ2,ca_avg,4.2285
1988-01-05,BQ2,nh4_n_avg,18.2
1988-01-05,BQ2,no3_n_avg,251
1988-01-05,BQ2,mg_avg,1.9925
1988-01-05,BQ2,k_avg,0.861
1988-01-12,BQ2,ca_avg,4.401111111111111
1988-01-12,BQ2,nh4_n_avg,17.61111111111111
1988-01-12,BQ2,no3_n_avg,257.14285714285717
1988-01-12,BQ2,mg_avg,2.0705555555555555
1988-01-12,BQ2,k_avg,0.8777777777777778
1988-01-19,BQ2,ca_avg,4.385
1988-01-19,BQ2,nh4_n_avg,18.055555555555557
1988-01-19,BQ2,no3_n_avg,242.06666666666666
1988-01-19,BQ2,mg_avg,2.0805555555555557
1988-01-19,BQ2,k_avg,0.8677777777777778
1988-01-26,BQ2,ca_avg,4.407222222222222
1988-01-26,BQ2,nh4_n_avg,18.5
1988-01-26,BQ2,no3_n_avg,241.375
1988-01-26,BQ2,mg_avg,2.1016666666666666
1988-01-26,BQ2,k_avg,0.8677777777777778
1988-01-29,BQ2,ca_avg,4.407222222222222
1988-01-29,BQ2,nh4_n_avg,18.5
1988-01-29,BQ2,no3_n_avg,241.375
1988-01-29,BQ2,mg_avg,2.1016666666666666
1988-01-29,BQ2,k_avg,0.8677777777777778
1988-01-29,BQ2,ca_avg,4.407222222222222
1988-01-29,BQ2,nh4_n_avg,18.5
1988-01-29,BQ2,no3_n_avg,241.375
1988-01-29,BQ2,mg_avg,2.1016666666666666
1988-01-29,BQ2,k_avg,0.8677777777777778
1988-01-29,BQ2,ca_avg,4.407222222222222
1988-01-29,BQ2,nh4_n_avg,18.5
1988-01-29,BQ2,no3_n_avg,241.375
1988-01-29,BQ2,mg_avg,2.1016666666666666
1988-01-29,BQ2,k_avg,0.8677777777777778
1988-01-29,BQ2,ca_avg,4.407222222222222
1988-01-29,BQ2,nh4_n_avg,18.5
1988-01-29,BQ2,no3_n_avg,241.375
1988-01-29,BQ2,mg_avg,2.1016666666666666
1988-01-29,BQ2,k_avg,0.8677777777777778
1988-01-29,BQ2,ca_avg,4.407222222222222
1988-01-29,BQ2,nh4_n_avg,18.5
1988-01-29,BQ2,no3_n_avg,241.375
1988-01-29,BQ2,mg_avg,2.1016666666666666
1988-01-29,BQ2,k_avg,0.8677777777777778
1988-01-29,BQ2,ca_avg,4.407222222222222
1988-01-29,BQ2,nh4_n_avg,18.5
1988-01-29,BQ2,no3_n_avg,241.375
1988-01-29,BQ2,mg_avg,2.1016666666666666
1988-01-29,BQ2,k_avg,0.8677777777777778
1988-01-29,BQ2,ca_avg,4.407222222222222
1988-01-29,BQ2,nh4_n_avg,18.5
1988-01-29,BQ2,no3_n_avg,241.375
1988-01-29,BQ2,mg_avg,2.1016666666666666
1988-01-29,BQ2,k_avg,0.8677777777777778
1988-01-29,BQ2,ca_avg,4.407222222222222
1988-01-29,BQ2,nh4_n_avg,18.5
1988-01-29,BQ2,no3_n_avg,241.375
1988-01-29,BQ2,mg_avg,2.1016666666666666
1988-01-29,BQ2,k_avg,0.8677777777777778
1988-02-02,BQ2,ca_avg,4.415555555555556
1988-02-02,BQ2,nh4_n_avg,18.5
1988-02-02,BQ2,no3_n_avg,239.1875
1988-02-02,BQ2,mg_avg,2.11
1988-02-02,BQ2,k_avg,0.8672222222222222
1988-02-02,BQ2,ca_avg,4.415555555555556
1988-02-02,BQ2,nh4_n_avg,18.5
1988-02-02,BQ2,no3_n_avg,239.1875
1988-02-02,BQ2,mg_avg,2.11
1988-02-02,BQ2,k_avg,0.8672222222222222
1988-02-03,BQ2,ca_avg,4.415555555555556
1988-02-03,BQ2,nh4_n_avg,18.5
1988-02-03,BQ2,no3_n_avg,239.1875
1988-02-03,BQ2,mg_avg,2.11
1988-02-03,BQ2,k_avg,0.8672222222222222
1988-02-04,BQ2,ca_avg,4.415555555555556
1988-02-04,BQ2,nh4_n_avg,18.5
1988-02-04,BQ2,no3_n_avg,239.1875
1988-02-04,BQ2,mg_avg,2.11
1988-02-04,BQ2,k_avg,0.8672222222222222
1988-02-09,BQ2,ca_avg,4.41
1988-02-09,BQ2,nh4_n_avg,19
1988-02-09,BQ2,no3_n_avg,236.3125
1988-02-09,BQ2,mg_avg,2.1094444444444447
1988-02-09,BQ2,k_avg,0.8633333333333333
1988-02-10,BQ2,ca_avg,4.41
1988-02-10,BQ2,nh4_n_avg,19
1988-02-10,BQ2,no3_n_avg,236.3125
1988-02-10,BQ2,mg_avg,2.1094444444444447
1988-02-10,BQ2,k_avg,0.8633333333333333
1988-02-16,BQ2,ca_avg,4.389444444444445
1988-02-16,BQ2,nh4_n_avg,19.88888888888889
1988-02-16,BQ2,no3_n_avg,233.6875
1988-02-16,BQ2,mg_avg,2.113888888888889
1988-02-16,BQ2,k_avg,0.8605555555555555
1988-02-23,BQ2,ca_avg,4.192222222222222
1988-02-23,BQ2,nh4_n_avg,19.38888888888889
1988-02-23,BQ2,no3_n_avg,228.5625
1988-02-23,BQ2,mg_avg,2.043888888888889
1988-02-23,BQ2,k_avg,0.865
1988-03-01,BQ2,ca_avg,4.29
1988-03-01,BQ2,nh4_n_avg,19
1988-03-01,BQ2,no3_n_avg,196.4
1988-03-01,BQ2,mg_avg,2.202
1988-03-01,BQ2,k_avg,0.806
1988-03-08,BQ2,ca_avg,4.33875
1988-03-08,BQ2,nh4_n_avg,18.857142857142858
1988-03-08,BQ2,no3_n_avg,185
1988-03-08,BQ2,mg_avg,2.34625
1988-03-08,BQ2,k_avg,0.7775
1988-03-15,BQ2,ca_avg,4.386666666666667
1988-03-15,BQ2,nh4_n_avg,18.857142857142858
1988-03-15,BQ2,no3_n_avg,183.66666666666666
1988-03-15,BQ2,mg_avg,2.3866666666666667
1988-03-15,BQ2,k_avg,0.7677777777777778
1988-03-23,BQ2,ca_avg,4.335555555555556
1988-03-23,BQ2,nh4_n_avg,19.428571428571427
1988-03-23,BQ2,no3_n_avg,203.77777777777777
1988-03-23,BQ2,mg_avg,2.3544444444444443
1988-03-23,BQ2,k_avg,0.7822222222222222
1988-03-29,BQ2,ca_avg,4.288888888888889
1988-03-29,BQ2,nh4_n_avg,21.571428571428573
1988-03-29,BQ2,no3_n_avg,198.33333333333334
1988-03-29,BQ2,mg_avg,2.3344444444444443
1988-03-29,BQ2,k_avg,0.7788888888888889
1988-04-05,BQ2,ca_avg,4.243333333333333
1988-04-05,BQ2,nh4_n_avg,27.142857142857142
1988-04-05,BQ2,no3_n_avg,192.33333333333334
1988-04-05,BQ2,mg_avg,2.316666666666667
1988-04-05,BQ2,k_avg,0.7833333333333333
1988-04-12,BQ2,ca_avg,4.011
1988-04-12,BQ2,nh4_n_avg,31.875
1988-04-12,BQ2,no3_n_avg,209.9
1988-04-12,BQ2,mg_avg,2.185
1988-04-12,BQ2,k_avg,0.839
1988-04-19,BQ2,ca_avg,3.657
1988-04-19,BQ2,nh4_n_avg,43.125
1988-04-19,BQ2,no3_n_avg,214.2
1988-04-19,BQ2,mg_avg,2.036
1988-04-19,BQ2,k_avg,0.842
1988-04-26,BQ2,ca_avg,3.91
1988-04-26,BQ2,nh4_n_avg,48.75
1988-04-26,BQ2,no3_n_avg,221.6
1988-04-26,BQ2,mg_avg,2.138
1988-04-26,BQ2,k_avg,0.827
1988-05-03,BQ2,ca_avg,3.917
1988-05-03,BQ2,nh4_n_avg,55.875
1988-05-03,BQ2,no3_n_avg,215.3
1988-05-03,BQ2,mg_avg,2.188
1988-05-03,BQ2,k_avg,0.8130000000000001
1988-05-10,BQ2,ca_avg,3.868
1988-05-10,BQ2,nh4_n_avg,57.55555555555556
1988-05-10,BQ2,no3_n_avg,216.7
1988-05-10,BQ2,mg_avg,2.187
1988-05-10,BQ2,k_avg,0.807
1988-05-10,BQ2,ca_avg,3.868
1988-05-10,BQ2,nh4_n_avg,57.55555555555556
1988-05-10,BQ2,no3_n_avg,216.7
1988-05-10,BQ2,mg_avg,2.187
1988-05-10,BQ2,k_avg,0.807
1988-05-10,BQ2,ca_avg,3.868
1988-05-10,BQ2,nh4_n_avg,57.55555555555556
1988-05-10,BQ2,no3_n_avg,216.7
1988-05-10,BQ2,mg_avg,2.187
1988-05-10,BQ2,k_avg,0.807
1988-05-10,BQ2,ca_avg,3.868
1988-05-10,BQ2,nh4_n_avg,57.55555555555556
1988-05-10,BQ2,no3_n_avg,216.7
1988-05-10,BQ2,mg_avg,2.187
1988-05-10,BQ2,k_avg,0.807
1988-05-10,BQ2,ca_avg,3.868
1988-05-10,BQ2,nh4_n_avg,57.55555555555556
1988-05-10,BQ2,no3_n_avg,216.7
1988-05-10,BQ2,mg_avg,2.187
1988-05-10,BQ2,k_avg,0.807
1988-05-17,BQ2,ca_avg,3.803
1988-05-17,BQ2,nh4_n_avg,63.6
1988-05-17,BQ2,no3_n_avg,221.55555555555554
1988-05-17,BQ2,mg_avg,2.175
1988-05-17,BQ2,k_avg,0.807
